Lesson A,Lesson B,Support,Confidence,Lift
Cat Amongst The Pigeons Eden Valley Pinot Grigio,Beer Fundamentals: IPA,0.140646683319456,0.7403214024835647,3.2829267854132724
Cat Amongst The Pigeons Fat Cat Barossa Grenache,Beer Fundamentals: IPA,0.13905079100749376,0.7319211102994887,3.3917836146740292
Cat Amongst The Pigeons Fat Cat Barossa Shiraz,Beer Fundamentals: IPA,0.13974465723008603,0.7355734112490869,3.3568980376573276
Cat Amongst The Pigeons Fat Cat Eden Valley Chardonnay,Beer Fundamentals: IPA,0.1393977241187899,0.7337472607742879,3.381760640319487
Cat Amongst The Pigeons Sparkling Shiraz,Beer Fundamentals: IPA,0.1400915903413822,0.7373995617238861,3.3293867429713804
Beer Fundamentals: IPA,Champagne Service,0.10331668054399112,0.7274059599413777,3.828843935235623
Beer Fundamentals: IPA,Chapel Hill The Parson Grenache Shiraz Mourvedre,0.10734110463502637,0.8286020353508302,4.361509325593925
Chapel Hill The Parson Pinot Grigio (update),Beer Fundamentals: IPA,0.10692478490147099,0.828494623655914,4.360943943071232
Chapel Hill The Parson Sangiovese Rosé (update),Beer Fundamentals: IPA,0.10692478490147099,0.8280494357872112,4.358600609410259
Chapel Hill The Parson Shiraz,Beer Fundamentals: IPA,0.10747987787954483,0.8256929637526653,4.346196856684958
Chapel Hill The Vinedresser Shiraz,Beer Fundamentals: IPA,0.10671662503469331,0.8282175551965537,4.359485538894351
Colossal Brewing Hopmosphere,Beer Fundamentals: IPA,0.16118512350818762,0.8484295105916728,5.227689656540055
Colossal Brewing Inner Gravity,Beer Fundamentals: IPA,0.1491812378573411,0.7852447041636231,5.251483376522569
Colossal Brewing Mind Harvest,Beer Fundamentals: IPA,0.1604218706633361,0.8444119795471147,5.227519522866416
Culture House Apple & Mango Sour Cider,Beer Fundamentals: IPA,0.1498751040799334,0.7888970051132215,5.251539786462701
Culture House Raspberry Berliner Weisse,Beer Fundamentals: IPA,0.15105467665834027,0.7951059167275384,5.249228800676721
Beer Fundamentals: IPA,Customer Experience: Budget Questions,0.11733277824035526,0.7472381794078657,3.933234712062148
Customer Experience: Category & Style Questions,Beer Fundamentals: IPA,0.11761032472939217,0.7453825857519789,3.9234674309194744
Customer Experience: Dealing with Objections,Beer Fundamentals: IPA,0.11643075215098529,0.7534800179613831,3.9660898534914
Beer Fundamentals: IPA,Customer Experience: How to Ask Questions,0.11878989730779906,0.7408048463868455,3.8993716019456603
Beer Fundamentals: IPA,Customer Experience: How to Recommend,0.11677768526228144,0.7520107238605899,3.9583559358213374
Customer Experience: Occasion Questions,Beer Fundamentals: IPA,0.11795725784068832,0.7420340462680052,3.905841736601348
Beer Fundamentals: IPA,Customer Experience: Understanding the Customer,0.1191368304190952,0.7388123924268504,3.888883929750098
Beer Fundamentals: IPA,Del Centro Cerveza,0.13849569802941994,0.7289992695398102,5.250543464571586
Estate Intro: Chapel Hill,Beer Fundamentals: IPA,0.10803497085761865,0.8242456326098465,4.338578545351756
Estate Intro: Isabel Estate,Beer Fundamentals: IPA,0.10574521232306411,0.8410596026490066,4.427082174352623
Estate Intro: Krondorf,Beer Fundamentals: IPA,0.11740216486261448,0.7826086956521738,4.119414361482517
Beer Fundamentals: IPA,Estate Intro: Oakridge Wines,0.1064390785456564,0.8332428028245519,4.385936915378905
Beer Fundamentals: IPA,Estate Intro: Riddoch Coonawarra (UPDATED),0.12905911740216486,0.7378024593415311,3.883567948878797
Beer Fundamentals: IPA,Fermentation & Distillation in 90 Seconds,0.15029142381348876,0.7910883856829803,2.0673011449615797
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Beer Fundamentals: IPA,0.15223424923674717,0.8013148283418554,2.176097476175395
Four Pillars Rare Dry Gin: Packed with Aussie Oranges,Beer Fundamentals: IPA,0.15077713016930336,0.7936449963476991,2.317732864713889
Gin Explained,Beer Fundamentals: IPA,0.15147099639189565,0.7972972972972974,3.068263991628478
Gin Focus: Dry,Beer Fundamentals: IPA,0.14980571745767415,0.7885317750182615,3.1664307443753654
Gin Focus: Flavoured,Beer Fundamentals: IPA,0.14925062447960033,0.7856099342585829,3.1875592265018855
Gin Focus: Pink,Beer Fundamentals: IPA,0.14904246461282264,0.7845142439737034,3.194806240222948
Beer Fundamentals: IPA,Gin in 80 Seconds,0.1557729669719678,0.8199415631848064,2.4072107982520734
Beer Fundamentals: IPA,Green Beacon Mollyhawk,0.12926727726894255,0.9957242116515232,5.24118967798457
How to Taste & Enjoy Gin,Beer Fundamentals: IPA,0.15070774354704414,0.7932797662527393,3.1356961029167527
How to Taste & Enjoy Tequila (Updated),Beer Fundamentals: IPA,0.13821815154038303,0.7275383491599708,3.2114188937499235
Introducing Paragon Wine Estates,Beer Fundamentals: IPA,0.12024701637524285,0.7627640845070421,4.014958358625089
Isabel Estate Marlborough Chardonnay,Beer Fundamentals: IPA,0.10560643907854565,0.843213296398892,4.438418563806001
Isabel Estate Marlborough Pinot Gris,Beer Fundamentals: IPA,0.10560643907854565,0.843213296398892,4.438418563806001
Isabel Estate Marlborough Sauvignon Blanc,Beer Fundamentals: IPA,0.10567582570080489,0.8414364640883978,4.429065858452151
King’s Fortune Barossa Merlot,Beer Fundamentals: IPA,0.14154870940882597,0.7450693937180424,3.1901188657945414
King’s Fortune Barossa Shiraz,Beer Fundamentals: IPA,0.14217318900915904,0.7483564645726809,3.165633509662893
Beer Fundamentals: IPA,King’s Fortune Coonawarra Cabernet Sauvignon,0.1410630030530114,0.7425127830533237,3.205840092679599
Beer Fundamentals: IPA,Know the Product: Brandy,0.12441021371079655,0.7084156459897273,3.7288846932081627
Beer Fundamentals: IPA,"Know the Product: Fermentation, Distillation & Maturation",0.13349986122675547,0.7027027027027027,3.3456727292207966
Know the Product: Liqueur,Beer Fundamentals: IPA,0.12260616153205663,0.7174177831912302,3.7762692079444884
Know the Product: Rum,Beer Fundamentals: IPA,0.12357757424368582,0.7121151539384246,3.7483577788753015
Beer Fundamentals: IPA,Know the Product: Tequila,0.12288370802109354,0.7155555555555556,3.7664670075480893
Krondorf Founder’s View Barossa Cabernet Sauvignon,Beer Fundamentals: IPA,0.11434915348320844,0.7972907595549105,4.196696284406636
Krondorf Founder’s View Barossa Shiraz,Beer Fundamentals: IPA,0.11455731334998612,0.7948964853153587,4.184093552361195
Beer Fundamentals: IPA,Krondorf Winemakers Barossa Shiraz,0.11650013877324451,0.7831156716417911,4.122082929036338
Krondorf Winemakers Eden Valley Chardonnay,Beer Fundamentals: IPA,0.11490424646128226,0.7946257197696738,4.182668324806625
Beer Fundamentals: IPA,Matilda Bay Aussie Wheat Ale,0.12968359700249793,0.9957378795950986,5.241261621886253
Monsuta Okinawa Dry Premium Draft,Beer Fundamentals: IPA,0.13995281709686372,0.7366691015339664,5.245491645902926
Monsuta Okinawa Supreme Premium Beer,Beer Fundamentals: IPA,0.13912017762975298,0.7322863403944485,5.247991416093879
Mountain Goat Aussie Wheat Beer,Beer Fundamentals: IPA,0.13009991673605328,0.9962805526036131,5.244118087700246
Beer Fundamentals: IPA,Noble Fellows Baron Betsy Marlborough Pinot Gris,0.1357202331390508,0.7143900657414172,3.546603385279126
Beer Fundamentals: IPA,Noble Fellows Mary Bo Peep Marlborough Sauvignon Blanc,0.13627532611712462,0.7173119065010958,3.5367427972951737
Beer Fundamentals: IPA,Noble Fellows Von Rockhop Marlborough Gruner Veltliner,0.13558145989453232,0.7136596055514974,3.5613788903075423
Oakridge Over The Shoulder Chardonnay (update),Beer Fundamentals: IPA,0.10602275881210102,0.8377192982456139,4.40949982699627
Beer Fundamentals: IPA,Oakridge Over the Shoulder Cabernet Merlot,0.10609214543436025,0.8373493975903614,4.407552782349265
Oakridge Over the Shoulder Pinot Noir,Beer Fundamentals: IPA,0.10623091867887871,0.8361551064991808,4.4012663969562436
Old Fat Unicorn Grenache Shiraz Mataro,Beer Fundamentals: IPA,0.13336108798223703,0.7019722425127831,3.662861679614131
Beer Fundamentals: IPA,Old Fat Unicorn Pinot Gris,0.1320427421593117,0.7027326440177253,3.6989710977295314
Old Fat Unicorn Rosé,Beer Fundamentals: IPA,0.13169580904801553,0.703744901742677,3.7042993147974657
Beer Fundamentals: IPA,Old Fat Unicorn Sauvignon Blanc,0.1323202886483486,0.7016188373804269,3.6931083580448183
Beer Fundamentals: IPA,Paul & Meg Pinot Noir,0.12350818762142658,0.7038355081059707,3.704776239161158
Beer Fundamentals: IPA,Pirate Life Sunlit,0.1310713294476825,0.9963080168776371,5.244262651293099
Prosecco Explained,Beer Fundamentals: IPA,0.10005550929780738,0.7666135034556086,4.035220530241867
Riddoch Coonawarra Cabernet Sauvignon,Beer Fundamentals: IPA,0.11601443241742992,0.7901701323251418,4.159215466424377
Riddoch Coonawarra Chardonnay,Beer Fundamentals: IPA,0.11511240632805995,0.7922636103151862,4.170234898415801
Riddoch Coonawarra Elgin’s Crossing Cabernet Sauvignon (update),Beer Fundamentals: IPA,0.1144879267277269,0.7990314769975787,4.205858892070528
Riddoch Coonawarra Elgin’s Crossing Shiraz (update),Beer Fundamentals: IPA,0.11490424646128226,0.7969201154956689,4.194745326706932
Riddoch Coonawarra Elgin’s Crossing Sparkling Shiraz,Beer Fundamentals: IPA,0.1144879267277269,0.7990314769975787,4.205858892070528
Riddoch The Pastoralist Coonawarra Cabernet Sauvignon,Beer Fundamentals: IPA,0.10435747987787955,0.7768595041322314,4.089152364336639
Beer Fundamentals: IPA,Riddoch The Representative Coonawarra Cabernet Sauvignon Merlot,0.1042187066333611,0.7802597402597402,4.107050174077201
Scotch Whisky Explained (Updated),Beer Fundamentals: IPA,0.1405772966971968,0.7399561723886049,2.670067189900995
Beer Fundamentals: IPA,Spirits First Terms,0.1352345267832362,0.7118334550766984,3.0733803938182676
Tasting & Recommending Champagne,Beer Fundamentals: IPA,0.10366361365528726,0.7196531791907514,3.7880356532129693
Beer Fundamentals: IPA,Tequila Explained (Updated),0.13960588398556759,0.7348429510591673,3.157589925660322
Tequila in (Nearly) 90 Seconds,Beer Fundamentals: IPA,0.14689147932278657,0.7731921110299489,2.4696907589015122
Beer Fundamentals: IPA,The Azurial Pinot Noir (UPDATE),0.1369691923397169,0.720964207450694,2.920330567110568
Trøst Lager Øl,Beer Fundamentals: IPA,0.13877324451845685,0.7304601899196494,5.2505697043002435
Vodka in 80 Seconds,Beer Fundamentals: IPA,0.14314460172078824,0.7534696859021185,2.3881691473985778
Whisky in (Nearly) 90 Seconds,Beer Fundamentals: IPA,0.1398834304746045,0.7363038714390067,2.456391526661797
Wine Pairing: Common Examples,Beer Fundamentals: IPA,0.10983902303635859,0.7621569571497352,4.011762624704888
Beer Fundamentals: IPA,Wine Pairing: The Theory,0.11199000832639468,0.7468764460897732,3.931330657796133
Wine in 90 Seconds,Beer Fundamentals: IPA,0.14363030807660282,0.7560262965668371,1.784742176268838
Wine: Glassware & Service,Beer Fundamentals: IPA,0.10907577019150708,0.7668292682926829,4.036356250779455
Wine: Storage & Faults,Beer Fundamentals: IPA,0.10852067721343325,0.7689282202556539,4.04740449610098
Zytho IPA,Beer Fundamentals: IPA,0.1750624479600333,0.9214755295836378,5.096049628687409
Zytho Tropical Haze,Beer Fundamentals: IPA,0.1745767416042187,0.918918918918919,5.105419992081519
Zytho Zesty Pale Ale,Beer Fundamentals: IPA,0.17582570080488483,0.9254930606281958,5.088975959471026
Beer Fundamentals: IPA (Video),Beer Fundamentals: Lager & Pilsner,0.18907854565639745,0.9945255474452555,4.896857598148624
Beer Fundamentals: IPA (Video),Beer Fundamentals: Pale Ale,0.18873161254510132,0.9927007299270073,5.1077482755116135
Beer Fundamentals: IPA (Video),Beer Fundamentals: Pale Ale (Video),0.18935609214543436,0.995985401459854,5.167077611893238
Beer Fundamentals: Pilsner (Video),Beer Fundamentals: IPA (Video),0.18956425201221205,0.997080291970803,5.029723894953872
Beer Fundamentals: IPA (Video),Beer Fundamentals: Sours,0.15299750208159868,0.8047445255474454,5.238472494213994
Beer Fundamentals: Understanding Beer Variation,Beer Fundamentals: IPA (Video),0.18935609214543436,0.995985401459854,4.460578497774834
Beer Fundamentals: IPA (Video),Beer Fundamentals: What is Beer?,0.1897030252567305,0.9978102189781022,3.967018172665492
Beer Fundamentals: IPA (Video),Beer in 90 Seconds,0.13488759367194006,0.7094890510948906,2.416723281583447
Beer Fundamentals: IPA (Video),Belle Nature Pinot Noir,0.1228143213988343,0.7034976152623211,3.700294755898019
Brand Intro: Cat Amongst The Pigeons,Beer Fundamentals: IPA (Video),0.14265889536497364,0.7503649635036497,3.1583702844668804
Beer Fundamentals: IPA (Video),Brand Intro: King’s Fortune,0.14252012212045517,0.7496350364963503,3.1188626287486723
Beer Fundamentals: IPA (Video),Brand Intro: Noble Fellows,0.1364140993616431,0.7175182481751825,3.5125247937162807
Beer Fundamentals: IPA (Video),Brand Intro: Old Fat Unicorn,0.13370802109353316,0.7032846715328467,3.6302788990441925
Beer Fundamentals: IPA (Video),Brand Intro: Zytho Brewing,0.1774909797391063,0.9335766423357664,5.079164427838077
Beer Fundamentals: IPA (Video),Cat Amongst The Pigeons Barossa Shiraz,0.14127116291978906,0.7430656934306569,3.2363441443706944
Beer Fundamentals: IPA (Video),Cat Amongst The Pigeons Eden Valley Pinot Grigio,0.1403691368304191,0.7383211678832117,3.274056822010107
Beer Fundamentals: IPA (Video),Cat Amongst The Pigeons Fat Cat Barossa Grenache,0.13877324451845685,0.7299270072992701,3.3825427746614407
Beer Fundamentals: IPA (Video),Cat Amongst The Pigeons Fat Cat Barossa Shiraz,0.13946711074104912,0.7335766423357664,3.347785487442389
Cat Amongst The Pigeons Fat Cat Eden Valley Chardonnay,Beer Fundamentals: IPA (Video),0.13912017762975298,0.7317518248175182,3.372563894873704
Beer Fundamentals: IPA (Video),Cat Amongst The Pigeons Sparkling Shiraz,0.13981404385234528,0.7354014598540146,3.320365237912299
Beer Fundamentals: IPA (Video),Champagne Explained,0.10525950596724952,0.7003693444136658,3.683840507915968
Beer Fundamentals: IPA (Video),Champagne Service,0.10338606716625034,0.727894479726429,3.828618701393173
Beer Fundamentals: IPA (Video),Chapel Hill The Parson Grenache Shiraz Mourvedre,0.10741049125728559,0.8291376539903589,4.361143017996004
Beer Fundamentals: IPA (Video),Chapel Hill The Parson Pinot Grigio (update),0.10699417152373022,0.8290322580645162,4.360588650812338
Beer Fundamentals: IPA (Video),Chapel Hill The Parson Sangiovese Rosé (update),0.10699417152373022,0.8285867813003762,4.358245508066067
Beer Fundamentals: IPA (Video),Chapel Hill The Parson Shiraz,0.10754926450180405,0.826226012793177,4.345828210355936
Beer Fundamentals: IPA (Video),Chapel Hill The Vinedresser Shiraz,0.10678601165695253,0.8287560581583199,4.3591358796268995
Colossal Brewing Hopmosphere,Beer Fundamentals: IPA (Video),0.1611157368859284,0.8474452554744526,5.221625062803682
Colossal Brewing Inner Gravity,Beer Fundamentals: IPA (Video),0.1491118512350819,0.7843065693430658,5.245209409453487
Beer Fundamentals: IPA (Video),Colossal Brewing Mind Harvest,0.16035248404107688,0.8434306569343065,5.221444427722176
Beer Fundamentals: IPA (Video),Culture House Apple & Mango Sour Cider,0.14980571745767415,0.787956204379562,5.245277051971477
Beer Fundamentals: IPA (Video),Culture House Raspberry Berliner Weisse,0.15098529003608105,0.7941605839416058,5.2429877855091265
Beer Fundamentals: IPA (Video),Customer Experience: Budget Questions,0.11726339161809603,0.7467962881131242,3.928039454119104
Beer Fundamentals: IPA (Video),Customer Experience: Category & Style Questions,0.11754093810713294,0.7449428320140721,3.9182905456156227
Beer Fundamentals: IPA (Video),Customer Experience: Dealing with Objections,0.11636136552872606,0.7530309833857207,3.9608330410784696
Beer Fundamentals: IPA (Video),Customer Experience: How to Ask Questions,0.11872051068553983,0.7403721332756383,3.8942493375067517
Beer Fundamentals: IPA (Video),Customer Experience: How to Recommend,0.1167082986400222,0.7515638963360144,3.953116377370306
Beer Fundamentals: IPA (Video),Customer Experience: Occasion Questions,0.11788787121842909,0.7415975556525534,3.9006948803155472
